"","structure.c.8L..2L..8L..12L..4L..2L..6L..11L..8L..6L..2L..12L..","structure.c.6L..1L..8L..6L..1L..8L..6L..2L..6L..6L..1L..8L..8L..","structure.c.6L..6L..6L..2L..6L..6L..2L..8L..6L..6L..12L..6L..","structure.c.12L..6L..2L..8L..12L..8L..8L..12L..1L..1L..11L..8L..","structure.c.8L..8L..2L..8L..1L..6L..6L..6L..6L..1L..12L..11L..","structure.c.1L..11L..12L..12L..8L..12L..8L..8L..6L..1L..1L..8L..","structure.c.6L..8L..6L..12L..11L..6L..6L..8L..8L..2L..2L..6L..","structure.c.8L..8L..8L..6L..2L..8L..2L..6L..6L..2L..8L..4L..1L..","structure.c.8L..8L..6L..2L..1L..2L..8L..8L..1L..1L..6L..6L..6L..","structure.c.6L..6L..6L..2L..6L..8L..11L..2L..8L..6L..1L..6L..","structure.c.1L..6L..1L..6L..12L..8L..11L..8L..6L..2L..4L..6L..","structure.c.6L..6L..8L..8L..12L..11L..2L..6L..1L..11L..1L..2L..","structure.c.11L..1L..12L..2L..2L..1L..2L..6L..1L..4L..11L..6L..","structure.c.6L..8L..6L..8L..6L..8L..11L..6L..12L..2L..1L..6L..","structure.c.5L..6L..6L..2L..6L..6L..2L..2L..4L..8L..6L..2L..6L..","structure.c.6L..11L..2L..4L..1L..6L..6L..12L..12L..2L..6L..6L..","structure.c.6L..1L..6L..8L..2L..6L..8L..2L..8L..8L..2L..4L..2L..","structure.c.2L..6L..8L..6L..12L..1L..2L..2L..2L..8L..12L..4L..","structure.c.6L..6L..6L..8L..8L..6L..6L..12L..8L..6L..11L..2L..","structure.c.2L..12L..4L..1L..12L..6L..6L..11L..12L..6L..8L..12L..","structure.c.2L..11L..8L..1L..8L..4L..12L..6L..6L..2L..6L..2L..","structure.c.8L..2L..2L..6L..2L..1L..12L..8L..6L..8L..2L..12L..","structure.c.4L..12L..2L..6L..12L..6L..2L..6L..6L..2L..8L..6L..","structure.c.4L..8L..6L..6L..6L..6L..8L..6L..2L..8L..6L..6L..4L..","structure.c.2L..8L..9L..11L..12L..2L..8L..6L..6L..12L..1L..8L..","structure.c.6L..8L..6L..12L..11L..6L..11L..6L..11L..6L..11L..","structure.c.1L..11L..4L..12L..8L..2L..1L..4L..2L..4L..6L..6L..","structure.c.2L..12L..2L..6L..8L..11L..1L..6L..8L..8L..6L..2L..","structure.c.6L..6L..8L..12L..2L..8L..6L..6L..2L..6L..8L..6L..","structure.c.6L..6L..2L..8L..6L..12L..8L..1L..6L..2L..8L..6L..","structure.c.8L..6L..8L..2L..6L..12L..8L..6L..6L..6L..6L..2L..","structure.c.8L..6L..8L..6L..12L..8L..8L..2L..6L..8L..12L..1L..","structure.c.1L..1L..12L..8L..8L..1L..8L..8L..6L..12L..6L..8L..","structure.c.6L..12L..2L..6L..6L..12L..12L..8L..2L..11L..6L..4L..","structure.c.2L..1L..6L..8L..8L..11L..8L..11L..8L..6L..6L..12L..","structure.c.1L..8L..2L..1L..8L..8L..12L..6L..1L..6L..2L..4L..","structure.c.6L..6L..2L..1L..6L..6L..12L..12L..11L..12L..6L..8L..","structure.c.6L..6L..1L..11L..8L..11L..2L..11L..11L..4L..2L..6L..","structure.c.4L..6L..12L..2L..6L..1L..12L..6L..8L..6L..8L..11L..","structure.c.8L..8L..8L..6L..12L..6L..8L..8L..6L..6L..2L..11L..","structure.c.8L..8L..1L..8L..2L..8L..6L..2L..2L..12L..1L..1L..","structure.c.6L..2L..2L..4L..6L..2L..1L..4L..6L..6L..1L..4L..2L..","structure.c.8L..6L..12L..6L..8L..2L..6L..1L..2L..8L..2L..12L..","structure.c.8L..6L..12L..12L..2L..12L..6L..1L..6L..12L..6L..6L..","structure.c.11L..8L..12L..8L..2L..8L..6L..2L..8L..8L..12L..12L..","structure.c.8L..6L..11L..8L..2L..8L..2L..2L..6L..1L..12L..12L..","structure.c.6L..6L..2L..1L..6L..11L..8L..8L..2L..2L..8L..6L..","structure.c.6L..6L..11L..6L..11L..12L..6L..6L..8L..2L..6L..2L..","structure.c.1L..8L..11L..6L..11L..8L..6L..12L..6L..6L..12L..2L..","structure.c.8L..1L..8L..8L..8L..8L..6L..6L..8L..2L..6L..12L..","structure.c.2L..12L..12L..6L..12L..2L..8L..8L..2L..1L..2L..6L..","structure.c.8L..8L..6L..6L..6L..6L..2L..12L..6L..6L..8L..8L..","structure.c.6L..12L..8L..8L..6L..8L..6L..6L..6L..6L..2L..2L..","structure.c.8L..2L..6L..6L..6L..2L..4L..2L..6L..6L..2L..2L..11L..","structure.c.8L..1L..8L..12L..12L..2L..2L..6L..6L..6L..6L..4L..","structure.c.8L..4L..6L..8L..2L..12L..12L..4L..1L..8L..6L..6L..","structure.c.12L..8L..1L..1L..6L..2L..8L..12L..11L..12L..8L..12L..","structure.c.8L..2L..8L..11L..12L..6L..6L..2L..6L..11L..8L..10L..","structure.c.6L..2L..8L..4L..6L..12L..2L..8L..8L..6L..1L..11L..","structure.c.2L..8L..11L..11L..8L..8L..2L..12L..8L..1L..11L..4L..","structure.c.8L..8L..2L..2L..6L..12L..11L..11L..8L..8L..6L..6L..","structure.c.8L..8L..12L..6L..6L..6L..2L..6L..1L..11L..6L..12L..","structure.c.11L..6L..11L..2L..6L..8L..2L..1L..2L..2L..2L..4L..","structure.c.1L..11L..1L..2L..11L..12L..8L..6L..4L..6L..6L..8L..","structure.c.6L..8L..2L..12L..8L..12L..8L..6L..6L..5L..1L..8L..","structure.c.8L..2L..1L..12L..6L..2L..6L..1L..8L..8L..6L..8L..","structure.c.6L..6L..1L..2L..2L..8L..2L..6L..6L..8L..6L..6L..6L..","structure.c.8L..1L..6L..1L..8L..4L..5L..2L..8L..8L..6L..11L..","structure.c.1L..12L..1L..12L..6L..8L..6L..1L..8L..6L..8L..8L..","structure.c.1L..2L..6L..2L..2L..8L..8L..6L..8L..6L..6L..8L..4L..","structure.c.1L..4L..6L..8L..6L..2L..2L..6L..2L..1L..6L..2L..6L..","structure.c.8L..5L..12L..8L..12L..6L..12L..8L..8L..11L..6L..6L..","structure.c.6L..6L..6L..6L..8L..8L..2L..8L..1L..8L..8L..8L..2L..","structure.c.6L..2L..6L..6L..6L..6L..8L..1L..8L..12L..6L..2L..","structure.c.8L..6L..6L..2L..11L..8L..12L..2L..8L..2L..6L..6L..","structure.c.8L..1L..6L..2L..12L..8L..1L..1L..6L..8L..12L..2L..","structure.c.6L..12L..8L..12L..2L..8L..2L..2L..1L..8L..8L..1L..","structure.c.12L..6L..6L..5L..6L..8L..6L..2L..6L..1L..6L..8L..","structure.c.2L..2L..2L..6L..11L..12L..1L..8L..8L..6L..8L..11L..","structure.c.1L..8L..8L..1L..6L..1L..2L..6L..2L..8L..6L..6L..1L..","structure.c.2L..6L..11L..8L..6L..6L..11L..11L..2L..8L..2L..8L..","structure.c.8L..2L..8L..6L..8L..6L..2L..8L..4L..8L..8L..1L..6L..","structure.c.8L..6L..8L..2L..8L..2L..8L..8L..6L..8L..6L..2L..12L..","structure.c.1L..8L..8L..2L..6L..2L..4L..1L..6L..2L..6L..8L..8L..","structure.c.6L..2L..6L..8L..8L..1L..6L..2L..8L..12L..1L..2L..","structure.c.2L..11L..2L..13L..2L..4L..6L..8L..8L..8L..2L..1L..","structure.c.11L..8L..8L..8L..1L..6L..8L..12L..6L..11L..4L..6L..","structure.c.12L..8L..2L..8L..2L..2L..8L..6L..12L..2L..6L..8L..","structure.c.8L..6L..2L..12L..6L..8L..8L..6L..1L..8L..11L..2L..","structure.c.6L..2L..6L..11L..8L..6L..8L..8L..2L..6L..8L..8L..","structure.c.4L..8L..4L..6L..4L..11L..2L..6L..8L..8L..8L..6L..","structure.c.4L..2L..1L..6L..8L..6L..2L..2L..2L..8L..2L..5L..8L..","structure.c.1L..8L..6L..8L..4L..2L..8L..8L..6L..12L..11L..12L..","structure.c.8L..8L..8L..8L..1L..6L..6L..12L..6L..8L..11L..6L..","structure.c.2L..8L..8L..8L..2L..6L..8L..8L..6L..11L..2L..2L..","structure.c.8L..6L..11L..8L..8L..6L..12L..12L..2L..6L..8L..11L..","structure.c.1L..11L..1L..6L..6L..12L..8L..1L..6L..6L..6L..12L..","structure.c.8L..6L..2L..8L..6L..2L..8L..2L..6L..8L..6L..2L..11L..","structure.c.11L..6L..6L..6L..8L..12L..1L..8L..12L..11L..6L..4L..","structure.c.8L..6L..8L..12L..8L..2L..12L..6L..12L..8L..12L..1L.."
"Iliad_349","Iliad","Iliad","Aesch","Soph","Aesch","Iliad","Odyssey","Aesch","Iliad","athen","Aesch","polybius","Odyssey","athen","athen","Aesch","Odyssey","athen","Odyssey","Iliad","Aesch","athen","Odyssey","polybius","Iliad","Iliad","athen","Odyssey","Iliad","Iliad","athen","Soph","Iliad","Iliad","athen","Aesch","Iliad","Odyssey","Aesch","Odyssey","polybius","Aesch","Iliad","Iliad","Aesch","polybius","Iliad","athen","Hdt","Aesch","Odyssey","Soph","Iliad","polybius","Odyssey","Iliad","Hdt","Iliad","Soph","Odyssey","Iliad","Soph","Soph","Iliad","Odyssey","athen","Iliad","athen","Iliad","athen","Aesch","Iliad","Iliad","Iliad","Hdt","Odyssey","Aesch","Odyssey","athen","Soph","Odyssey","Aesch","Soph","Odyssey","Odyssey","Hdt","Soph","Aesch","athen","Aesch","Soph","Odyssey","Hdt","Soph","Odyssey","Iliad","Iliad","Soph","Odyssey","Odyssey"
"Aesch.Cho_5","Aesch","Iliad","polybius","Odyssey","Odyssey","athen","polybius","Iliad","Iliad","Iliad","Odyssey","Odyssey","athen","Hdt","athen","athen","Iliad","Odyssey","Odyssey","Odyssey","Odyssey","Aesch","athen","athen","Iliad","Iliad","Iliad","Soph","Iliad","Iliad","Odyssey","Iliad","Iliad","polybius","Iliad","polybius","Iliad","athen","Iliad","Soph","athen","Soph","Soph","Odyssey","Iliad","Hesiod","Iliad","Iliad","athen","Soph","Iliad","Iliad","Odyssey","Soph","athen","Iliad","Soph","Odyssey","Soph","Soph","Iliad","Odyssey","Soph","Odyssey","Aesch","Aesch","athen","Iliad","athen","Odyssey","Odyssey","athen","Iliad","athen","Iliad","Odyssey","Iliad","Iliad","Iliad","Odyssey","Soph","athen","Odyssey","Iliad","Odyssey","athen","athen","Iliad","polybius","Aesch","athen","Odyssey","Iliad","Iliad","polybius","Aesch","athen","Odyssey","athen","Odyssey"
"Odyssey_401","Odyssey","Odyssey","Odyssey","athen","Odyssey","athen","Odyssey","Aesch","Iliad","Aesch","Iliad","Odyssey","athen","Odyssey","athen","Iliad","Odyssey","Iliad","Aesch","Odyssey","Aesch","Hdt","Soph","Odyssey","Aesch","Iliad","Soph","Hdt","Aesch","polybius","Aesch","Iliad","athen","Soph","Iliad","Iliad","Iliad","Aesch","Iliad","Soph","Aesch","Iliad","Soph","Iliad","Aesch","athen","Odyssey","Iliad","Odyssey","Odyssey","athen","Aesch","athen","Iliad","Iliad","Soph","Hdt","Iliad","Aesch","Soph","Soph","athen","Odyssey","Iliad","Odyssey","athen","Odyssey","Iliad","Iliad","Iliad","Odyssey","athen","Iliad","Iliad","Odyssey","Iliad","athen","Soph","Odyssey","athen","Iliad","Iliad","Iliad","Odyssey","Iliad","Iliad","athen","Aesch","Iliad","Iliad","Odyssey","athen","Soph","athen","athen","Odyssey","Odyssey","Soph","Odyssey","Aesch"
"Odyssey_23","Odyssey","Aesch","Odyssey","Aesch","Soph","Iliad","Iliad","Iliad","Odyssey","Odyssey","Odyssey","Iliad","Iliad","athen","Iliad","Iliad","Iliad","Iliad","Soph","Odyssey","Odyssey","polybius","Odyssey","Odyssey","Odyssey","Iliad","Iliad","Iliad","polybius","Odyssey","Soph","Hesiod","Hdt","Iliad","Odyssey","Iliad","Aesch","Iliad","Aesch","athen","Odyssey","polybius","Hdt","Iliad","Aesch","Iliad","Soph","Odyssey","Iliad","athen","Odyssey","athen","Iliad","Iliad","Aesch","polybius","Hdt","Thuc","polybius","athen","Soph","athen","polybius","Odyssey","Soph","athen","athen","athen","Odyssey","Soph","Odyssey","polybius","Odyssey","polybius","Hdt","Iliad","Iliad","Soph","Iliad","Iliad","Soph","Odyssey","Iliad","Soph","Plato","athen","Odyssey","Odyssey","Iliad","polybius","athen","Iliad","Soph","Iliad","Iliad","athen","athen","Soph","Soph","Iliad"
"Odyssey_93","Odyssey","Hdt","Odyssey","Iliad","polybius","Soph","athen","Soph","athen","polybius","Odyssey","polybius","Iliad","Hdt","athen","Iliad","Iliad","Iliad","Soph","Soph","Soph","Odyssey","Aesch","Soph","Soph","athen","Iliad","Hdt","Odyssey","Odyssey","Iliad","Aesch","athen","Aesch","Aesch","athen","Odyssey","Iliad","Aesch","Aesch","polybius","Iliad","Iliad","athen","athen","Iliad","athen","Odyssey","Odyssey","Soph","athen","Soph","Odyssey","Aesch","Soph","Iliad","Iliad","Iliad","Odyssey","Iliad","Soph","Aesch","Aesch","polybius","Iliad","Soph","Soph","Odyssey","athen","Iliad","Odyssey","athen","polybius","Soph","Odyssey","Odyssey","Soph","Odyssey","Odyssey","Soph","Iliad","Aesch","Odyssey","Soph","Iliad","Odyssey","polybius","Soph","Odyssey","Odyssey","Odyssey","Iliad","Soph","athen","Aesch","polybius","polybius","polybius","athen","Iliad"
"Hdt1_22","Hdt","athen","athen","Hdt","Soph","Odyssey","Iliad","polybius","Odyssey","athen","Odyssey","Iliad","Iliad","athen","Odyssey","Soph","athen","Aesch","Odyssey","Aesch","Iliad","Iliad","Odyssey","Hdt","Soph","Iliad","athen","Iliad","Iliad","Iliad","Iliad","Odyssey","athen","Odyssey","Odyssey","Soph","Odyssey","Odyssey","Aesch","polybius","Odyssey","Iliad","Iliad","Plut","Odyssey","polybius","Iliad","athen","Soph","Odyssey","Odyssey","Aesch","Iliad","Odyssey","Odyssey","Iliad","Aesch","Odyssey","Iliad","polybius","Iliad","Soph","polybius","Hdt","Odyssey","Iliad","Hdt","Iliad","athen","Hdt","Soph","Iliad","Odyssey","athen","Iliad","Iliad","Odyssey","Iliad","Odyssey","Odyssey","Iliad","Iliad","Iliad","Iliad","Soph","Soph","athen","Odyssey","Odyssey","Iliad","Odyssey","Soph","Soph","Odyssey","Iliad","polybius","athen","Iliad","Iliad","athen"
"Soph.Antig_30","Soph","Iliad","Soph","Odyssey","Iliad","Iliad","athen","Odyssey","Odyssey","Soph","Odyssey","athen","Iliad","Odyssey","Soph","athen","Iliad","Soph","athen","Iliad","Aesch","Iliad","Iliad","Iliad","Odyssey","Iliad","Iliad","Soph","Odyssey","Odyssey","Iliad","Hdt","polybius","athen","Iliad","Aesch","athen","Odyssey","athen","Iliad","polybius","Iliad","Iliad","Iliad","Aesch","athen","Iliad","Thuc","Iliad","Odyssey","Iliad","athen","Aesch","Hdt","athen","Hesiod","Soph","Plut","Soph","Aesch","athen","polybius","Aesch","Iliad","Iliad","Iliad","Soph","Odyssey","Iliad","Odyssey","athen","Iliad","athen","Aesch","Odyssey","Soph","Iliad","Odyssey","Odyssey","Iliad","Odyssey","Odyssey","Aesch","Iliad","Iliad","athen","Hdt","athen","Aesch","Aesch","Soph","Iliad","athen","Iliad","athen","athen","athen","Iliad","Iliad","athen"
"Iliad_86","Iliad","Iliad","Iliad","athen","Iliad","Aesch","Odyssey","Iliad","Hdt","polybius","Iliad","Iliad","athen","Aesch","Aesch","Iliad","polybius","polybius","Odyssey","polybius","Odyssey","athen","Odyssey","Iliad","Iliad","Iliad","Iliad","Odyssey","athen","Iliad","Soph","Soph","Odyssey","Iliad","Iliad","Odyssey","Odyssey","Odyssey","Iliad","Iliad","athen","Hdt","Iliad","Soph","athen","athen","Odyssey","Soph","athen","Iliad","Iliad","Iliad","Iliad","Thuc","Iliad","Iliad","Iliad","Odyssey","athen","Soph","Hdt","athen","Iliad","Odyssey","Iliad","athen","Odyssey","Aesch","Aesch","Odyssey","Aesch","polybius","Iliad","Aesch","Aesch","athen","Hdt","athen","athen","Soph","Iliad","Iliad","Soph","Soph","athen","polybius","Hdt","Iliad","Iliad","Iliad","Iliad","Aesch","Soph","athen","Odyssey","Hdt","Odyssey","Aesch","athen","Iliad"
"Odyssey_181","Odyssey","athen","Aesch","Iliad","Odyssey","Soph","Iliad","Soph","Iliad","Odyssey","athen","Soph","Aesch","polybius","Soph","Iliad","athen","Odyssey","polybius","Aesch","Odyssey","Odyssey","Odyssey","Soph","Iliad","Soph","Iliad","Odyssey","athen","Aesch","Odyssey","athen","Odyssey","Odyssey","Iliad","Odyssey","Iliad","Iliad","Odyssey","Iliad","Odyssey","Aesch","Soph","athen","athen","polybius","Aesch","athen","Soph","Iliad","athen","Odyssey","athen","athen","Hdt","Iliad","Odyssey","Iliad","Soph","polybius","Odyssey","Iliad","Iliad","Aesch","Soph","Odyssey","Iliad","Soph","Odyssey","Iliad","Odyssey","Odyssey","Odyssey","Odyssey","Odyssey","Iliad","Odyssey","Iliad","Iliad","Iliad","Iliad","Soph","Odyssey","Odyssey","Soph","Iliad","Odyssey","Iliad","Odyssey","Aesch","Iliad","athen","Iliad","Odyssey","polybius","athen","Odyssey","Iliad","Soph","athen"
"athen.13_50","athen","Soph","athen","Odyssey","Odyssey","Odyssey","Iliad","Iliad","athen","athen","athen","Aesch","Odyssey","athen","Aesch","polybius","Odyssey","Aesch","athen","Iliad","Aesch","Odyssey","Odyssey","Soph","Odyssey","Odyssey","Soph","Iliad","Soph","Iliad","Odyssey","Iliad","Odyssey","Odyssey","Iliad","Iliad","Iliad","athen","Odyssey","Iliad","Aesch","Odyssey","Iliad","Soph","Iliad","Iliad","Odyssey","Iliad","Soph","Soph","athen","Odyssey","Odyssey","Aesch","Iliad","Odyssey","Aesch","Aesch","Soph","athen","athen","athen","polybius","Soph","Iliad","Hesiod","polybius","Odyssey","Iliad","Hdt","Iliad","Odyssey","Odyssey","Iliad","Soph","Odyssey","Iliad","Odyssey","polybius","Soph","Odyssey","Iliad","athen","athen","polybius","athen","Iliad","Odyssey","Aesch","Iliad","Odyssey","Iliad","Hdt","Iliad","Aesch","Odyssey","Odyssey","Aesch","Iliad","Odyssey"
"Odyssey_10","Odyssey","Soph","athen","athen","Odyssey","Odyssey","polybius","Aesch","Aesch","Odyssey","Iliad","Soph","athen","Iliad","Iliad","Iliad","Iliad","athen","polybius","Odyssey","Odyssey","athen","Odyssey","athen","Iliad","Hesiod","athen","Odyssey","Odyssey","athen","Iliad","Odyssey","Aesch","polybius","athen","Odyssey","Iliad","Soph","Soph","Odyssey","Hdt","Odyssey","Odyssey","Iliad","athen","athen","Iliad","Odyssey","Aesch","Iliad","Iliad","Iliad","athen","Odyssey","Odyssey","Iliad","athen","Odyssey","Iliad","Odyssey","Odyssey","athen","Iliad","polybius","Soph","polybius","Soph","Odyssey","Iliad","Iliad","Odyssey","Soph","Iliad","athen","Soph","Odyssey","athen","Soph","Iliad","Hdt","athen","athen","Plut","Odyssey","Aesch","Soph","Iliad","Aesch","Iliad","Iliad","Odyssey","Iliad","Iliad","athen","Soph","Iliad","Aesch","Hesiod","Odyssey","athen"
"Thuc.1_28","polybius","Iliad","Odyssey","Aesch","Hdt","Iliad","Odyssey","athen","Iliad","athen","Iliad","Iliad","Aesch","athen","Odyssey","Iliad","Aesch","Iliad","Odyssey","Odyssey","Odyssey","Iliad","Odyssey","Iliad","athen","Iliad","Iliad","Soph","Iliad","Iliad","athen","Iliad","Odyssey","Soph","Odyssey","Hdt","Iliad","Soph","Odyssey","Odyssey","Soph","Iliad","Odyssey","athen","Iliad","Odyssey","Odyssey","Odyssey","Odyssey","Hdt","Iliad","Aesch","Odyssey","Iliad","Odyssey","Soph","Soph","Aesch","Iliad","Aesch","Iliad","Aesch","Odyssey","polybius","Hdt","athen","Odyssey","Odyssey","Odyssey","Odyssey","Iliad","Iliad","Aesch","Iliad","Odyssey","Iliad","athen","athen","Iliad","Iliad","Iliad","Odyssey","athen","Iliad","Aesch","Soph","athen","Odyssey","Odyssey","Odyssey","Aesch","Iliad","Soph","Odyssey","athen","Odyssey","athen","polybius","Iliad","Iliad"
"Odyssey_434","Odyssey","Soph","Hdt","Odyssey","athen","Soph","Odyssey","Aesch","Odyssey","Odyssey","Iliad","Aesch","Odyssey","athen","Iliad","Aesch","Iliad","Iliad","Odyssey","Iliad","Iliad","Aesch","Odyssey","Iliad","athen","Iliad","Aesch","Odyssey","polybius","Soph","Aesch","polybius","Soph","polybius","athen","Aesch","Aesch","Iliad","Iliad","Iliad","Odyssey","Odyssey","Soph","Hesiod","Iliad","Odyssey","athen","Iliad","athen","Odyssey","Iliad","Odyssey","athen","Odyssey","Hdt","Odyssey","Odyssey","Iliad","Soph","athen","Odyssey","polybius","Odyssey","Aesch","Iliad","Odyssey","Soph","Soph","polybius","Odyssey","Odyssey","Odyssey","Odyssey","Iliad","Soph","Odyssey","athen","Odyssey","Iliad","Soph","Odyssey","Iliad","Aesch","polybius","Iliad","Odyssey","Odyssey","Iliad","Odyssey","athen","athen","Iliad","Odyssey","Aesch","Odyssey","Odyssey","Soph","Aesch","athen","Soph"
"Hdt1_60","athen","Odyssey","Iliad","Iliad","polybius","Odyssey","Aesch","Odyssey","athen","Iliad","Odyssey","Aesch","Soph","Aesch","Iliad","Iliad","Odyssey","Aesch","Iliad","Soph","Iliad","Iliad","Iliad","Iliad","Odyssey","Odyssey","Iliad","athen","Soph","Iliad","Odyssey","Odyssey","Aesch","Iliad","Aesch","Iliad","Odyssey","polybius","Odyssey","Odyssey","Odyssey","Aesch","Iliad","Aesch","polybius","Iliad","Aesch","athen","Iliad","Iliad","Aesch","Iliad","Soph","Soph","Odyssey","Odyssey","Aesch","Iliad","Odyssey","athen","Odyssey","polybius","athen","Odyssey","Odyssey","Odyssey","athen","athen","Aesch","Aesch","Soph","Soph","Odyssey","Soph","Odyssey","Hdt","Odyssey","Hdt","polybius","athen","athen","athen","Aesch","Soph","Odyssey","athen","Odyssey","Aesch","Odyssey","Soph","Iliad","polybius","athen","athen","Soph","Odyssey","Iliad","Iliad","Hdt","Odyssey"
"Soph.OT_10","Soph","Odyssey","Aesch","Aesch","Odyssey","polybius","Odyssey","Iliad","Soph","Iliad","Odyssey","Aesch","Iliad","Odyssey","Iliad","Odyssey","Iliad","Iliad","Soph","Odyssey","Odyssey","athen","Iliad","Iliad","Iliad","Odyssey","Aesch","athen","Odyssey","athen","Aesch","athen","Iliad","Hdt","Soph","Iliad","Iliad","Iliad","Odyssey","polybius","polybius","Odyssey","Aesch","Iliad","athen","Iliad","Iliad","Hdt","Hdt","athen","Soph","Iliad","Iliad","Soph","athen","Odyssey","Iliad","Iliad","athen","polybius","Iliad","Soph","athen","Iliad","polybius","Iliad","Iliad","polybius","Iliad","Odyssey","Iliad","Iliad","Odyssey","Iliad","Odyssey","Odyssey","Aesch","Odyssey","Odyssey","athen","polybius","Soph","Iliad","Soph","Iliad","Iliad","Odyssey","Odyssey","Aesch","athen","Iliad","polybius","Iliad","Odyssey","Aesch","athen","Iliad","athen","Iliad","Soph"
"Iliad_133","Iliad","Odyssey","Aesch","Iliad","athen","Odyssey","athen","athen","athen","athen","athen","Hdt","Soph","athen","Iliad","athen","Soph","Iliad","Aesch","Iliad","Odyssey","Odyssey","Iliad","Iliad","athen","Iliad","Odyssey","Iliad","Iliad","Iliad","Iliad","Iliad","Iliad","Iliad","Iliad","athen","Iliad","Iliad","Odyssey","Soph","polybius","Iliad","Iliad","Soph","Soph","Aesch","Iliad","Odyssey","Odyssey","Iliad","Iliad","Iliad","Iliad","Hdt","Odyssey","Soph","Iliad","athen","Aesch","Odyssey","athen","Soph","Iliad","Odyssey","athen","athen","Odyssey","Odyssey","athen","Hdt","Odyssey","Iliad","Iliad","Odyssey","Odyssey","Odyssey","athen","Odyssey","Iliad","Iliad","athen","Odyssey","Odyssey","Hdt","Iliad","Odyssey","Odyssey","Iliad","Iliad","Iliad","athen","Aesch","Odyssey","athen","Iliad","athen","polybius","Soph","Iliad","Iliad"
"polybius1_9","polybius","Iliad","Odyssey","Odyssey","Aesch","Odyssey","Iliad","athen","Iliad","Odyssey","Hdt","athen","Soph","Iliad","polybius","athen","Odyssey","Odyssey","athen","Odyssey","Odyssey","Iliad","Odyssey","Iliad","athen","polybius","Iliad","Soph","polybius","Iliad","Odyssey","Iliad","Aesch","Iliad","Odyssey","Soph","Soph","polybius","Hdt","Iliad","Aesch","athen","Hdt","Hdt","Hesiod","athen","Aesch","Iliad","Iliad","Odyssey","Soph","athen","Iliad","Aesch","Hdt","athen","Hdt","Iliad","athen","Odyssey","Iliad","Soph","polybius","Odyssey","Soph","Iliad","Iliad","Aesch","Iliad","Aesch","Hdt","Iliad","Aesch","Iliad","Plut","Odyssey","athen","Soph","Iliad","Aesch","Iliad","Odyssey","polybius","Iliad","Soph","Iliad","Iliad","Odyssey","polybius","athen","Odyssey","polybius","Odyssey","Iliad","Odyssey","athen","athen","Soph","Odyssey","athen"
"Odyssey_53","Odyssey","Hdt","polybius","Hdt","Iliad","polybius","Iliad","Odyssey","Iliad","Iliad","Odyssey","Odyssey","Iliad","Aesch","Iliad","athen","Iliad","Iliad","athen","athen","Odyssey","Iliad","Iliad","Iliad","Soph","Aesch","Iliad","Odyssey","athen","Odyssey","athen","Aesch","Soph","polybius","Odyssey","Iliad","Odyssey","Aesch","Soph","Odyssey","Aesch","Odyssey","Iliad","Iliad","Aesch","athen","Iliad","Aesch","Iliad","Iliad","Odyssey","athen","Soph","Odyssey","Iliad","Iliad","athen","Iliad","Iliad","Iliad","Iliad","Iliad","Aesch","Odyssey","athen","Odyssey","Aesch","Odyssey","Odyssey","Iliad","Aesch","Hdt","Soph","Odyssey","polybius","Odyssey","Aesch","Aesch","Iliad","athen","Hdt","Iliad","Iliad","Iliad","Soph","Iliad","Soph","Iliad","Soph","polybius","Odyssey","Iliad","Odyssey","Iliad","athen","Iliad","polybius","Iliad","Iliad","athen"
"Odyssey_21","Odyssey","Odyssey","athen","Iliad","Odyssey","athen","polybius","Iliad","Iliad","Iliad","Soph","athen","Odyssey","Odyssey","Iliad","polybius","polybius","Odyssey","athen","polybius","Soph","Aesch","Soph","athen","Odyssey","Odyssey","Aesch","athen","Iliad","athen","Odyssey","polybius","Odyssey","Soph","Aesch","Aesch","Odyssey","Soph","Iliad","Iliad","polybius","Iliad","Soph","Odyssey","Iliad","polybius","Hdt","athen","athen","Soph","athen","Iliad","polybius","Odyssey","Iliad","Odyssey","Odyssey","athen","Iliad","Iliad","athen","Hdt","polybius","Odyssey","Odyssey","polybius","Odyssey","Soph","Iliad","polybius","Iliad","Odyssey","Iliad","Iliad","Iliad","polybius","Odyssey","Iliad","Odyssey","Iliad","Hesiod","athen","Iliad","athen","Aesch","Iliad","Iliad","Iliad","Aesch","Soph","Hdt","polybius","polybius","Iliad","Soph","Soph","Odyssey","Odyssey","Hdt","Odyssey"
"Iliad_316","Iliad","Odyssey","Aesch","Odyssey","Odyssey","Odyssey","polybius","athen","athen","Iliad","Odyssey","polybius","Odyssey","Odyssey","Odyssey","Iliad","Aesch","Odyssey","Odyssey","Iliad","Soph","Soph","Iliad","Iliad","Iliad","athen","polybius","Iliad","Aesch","Aesch","athen","athen","Soph","Iliad","polybius","Hdt","Iliad","athen","Soph","Odyssey","Iliad","Aesch","polybius","polybius","Soph","Soph","athen","Soph","Odyssey","athen","Odyssey","Aesch","Iliad","polybius","Iliad","athen","Odyssey","Iliad","athen","Soph","Odyssey","polybius","Odyssey","Odyssey","athen","Iliad","athen","Soph","athen","Iliad","Iliad","Iliad","Soph","Iliad","Iliad","Iliad","Odyssey","Iliad","Soph","Soph","athen","Hdt","Soph","Aesch","Iliad","Odyssey","athen","Aesch","Iliad","Hdt","Odyssey","Odyssey","Soph","Iliad","Odyssey","Iliad","Odyssey","Odyssey","Odyssey","Soph"
